title,price
"Apartament o camera de vanzare in Gruia, Cluj Napoca",571 918 lei
Apartament de inchiriat central Cluj,3 233 lei
"Apartament 2 camere, decomandat, balcon 6.4 mp, Sos. Salaj, Sect. 5",390 397 lei
"Apartament fain cu 2 dormitoare + living, Cartier Gheorgheni",2 482 lei
Vand Apartament proprietar,223 794 lei
"Apartament,",278 499 lei
Apartament 2 camere complet mobilat Drăgășani,263 580 leiPrețul e negociabil
Apartament 2 camere,139 250 lei
"Apartament Nicolae Titulescu,etaj 2/4,49 mp",367 520 lei
Apartament 2 camere Cornisa,216 334 lei
Apartament 2 camere  la Ared Uta,1 984 lei
Apartament 2 camere Bld.Garii,2 089 lei
Închiriez apartament 2 camere,1 741 lei
"Apartament 3 camere, 78mp, zona Lacului, terasa generoasa, parcare inc",591 811 lei
"Vanzare apartament NOU, 2 camere  in cartier Primaverii",407 803 lei
"Apartament 3 camere , 60 mp , gradina 60 mp , utilat/mobilat , zona Po",606 631 lei
"Apartament structură mare în Tractorul, cod 8060",626 624 lei
Apartament spre închiriere,1 741 lei
"Apartament 2 camere confort 2 zona Viziru 1, mobilat",154 169 lei
Apartament 2 camere centrala proprie  Circumvalatiunii,1 989 lei
Închiriez apartament cu doua camere,1 741 lei
Apartament 2 camere,2 000 lei
Inchiriez apartament cu doua camere,1 741 lei
Apartament Decomandat 2 Camere de Inchiriat,1 890 leiPrețul e negociabil
Apartament de vanzare,154 169 leiPrețul e negociabil
Apartament cu trei camere zona centrala,2 238 lei
"Apartament 3 camere de vanzare in Gheorgheni, Cluj Napoca",994 641 lei
"Direct Dezvoltator, Super Oferta, Apartamente Cu 1,2 Si 3 Camere",322 264 lei
"Apartament 2 camere de vanzare in Manastur, Cluj Napoca",621 651 lei
Vand apartament cu 2 camere - Tiglina 2,348 124 lei
Apartament 2 camere,422 722 leiPrețul e negociabil
Apartament excelent de INCHIRIAT - 2 camere Tulcea / JAN BART,2 238 lei
Apartament de vanzare,646 517 lei
Apartament de închiriat,1 492 lei
Vând apartament zona Traian,472 454 lei
Apartament 2 cam Vlahuta,2 412 lei
"apartament la casă, ultracentral",164 116 leiPrețul e negociabil
"Apartament 2 camere , Garii - Marna",174 062 lei
Apartament 2 camere,231 254 leiPrețul e negociabil
"Liber!MOBILAT si UTILAT!Apartament 2 camere,decomandat,capat Pacurari",467 481 lei
Vând apartamente cu 2 si 3  camere proprietar,395 370 leiPrețul e negociabil
"Apartament de 3 camere, 61 mp, zona Terra",506 024 lei
Vanzare apartament - Bloc nou - Unirii,522 186 lei
Apartament de vânzare în Toplița,323 258 leiPrețul e negociabil
"Inchiriez Apartament 3 camere, 2 etaje ,Floresti zona LIDL",1 940 lei
"Apartament Brazda 50 mp,p/4,renovat, mobilat și utilat",427 696 lei
"Apartament cu 3 camere, decomandat, in zona Centrala",2 487 lei
Inchiriez apartament,995 lei
Vând apartament 2 camere,268 553 leiPrețul e negociabil
"Apartament 2 Camere, Decomandat, etaj 2 din 3",300 879 lei
Apartament central,233 741 lei
Apartament 2 camere Floresti,396 862 lei
"Apartament 2 camere, BLOC NOU, cu/fara parcare, zona Gradiste",338 178 lei
Apartament de vânzare,397 856 lei
"Apartament 2 camere de vanzare in Buna Ziua, Cluj Napoca",944 909 lei
Apartament de inchiriat,850 lei
Apartament Centru,462 508 lei
Apartament de inchiriat,1 591 lei
Apartament 2 camere | 60mp | zona Ultracentrala,3 730 lei
33930 Apartament 2 camere Anda,350 611 lei
"Apartament 2 camere, predare imediata, direct dezvoltator!!!",447 091 lei
"Apartament 2 camere, zona Fabric",1 890 lei
Apartament 2 camere de vanzare,169 089 leiPrețul e negociabil
Inchiriez apartament,1 000 lei
Apartament de inchiriat,3 730 lei
"Apartament de 4 camere, 116mp, zona Parcul Poligon",900 150 lei
Case Noi De Vanzare In Livezeni La Preti De Apartament,546 555 lei
"Apartament Nou 2 camere, finisaje premium, Bd. Brancoveanu, Sector 4",338 178 lei
Apartament 2 camere de închiriat Mamaia Nord,2 238 lei
Apartament de vânzare,775 820 leiPrețul e negociabil
"Etaj 1, Apartament 2 camere Obor  Mobilat si Utilat",184 009 lei
Închiriez apartament Allezy,2 984 leiPrețul e negociabil
"Apartament cu 2 camere în zona Astra, cod 8019",410 289 lei
"Apartament 2 camere zona ASTRA,",432 112 lei
Inchiriez apartament,1 243 lei
Vand apartament  în centru bloc PB,372 990 lei
Apartament de vanzare,318 285 lei
"Apartament 3 camere decomandat, Pelendava - 1 Mai",561 972 lei
Inchiriere apartament 2 camere metrou/parc Drumul Taberei/renovat,2 288 leiPrețul e negociabil
Proprietar apartament 2 camere sens Eden,2 984 lei
Vand apartament 2 camere Piata Muzicanti.,273 526 leiPrețul e negociabil
Vand apartament 3 camere Mioveni,285 959 lei
Apartament 2 Dormitoare // Zona Centura Leoni,995 lei
De vânzare un apartament cu 2 camere,266 066 leiPrețul e negociabil
Apartament Dimitrov,243 687 lei
Inchiriez apartament in Sinaia,1 492 lei
Vanzare apartament,363 044 leiPrețul e negociabil
Apartament 2 camere decomandat Promenada Mall,474 294 lei
Apartament de inchiriat,1 343 leiPrețul e negociabil
Vand apartament in Lupeni Hunedoara,70 000 leiPrețul e negociabil
Inchiriere apartament 2 camere,2 238 lei
"Apartament 3 camere finisat, ansamblu nou, zona accesibila, ESTIMO",422 936 lei
Apartament Nou-Zona Excelenta-Militari Residence-Comision 0,303 365 lei
Apartament 4 camere - Zona Centrala,686 302 lei
Apartament 2 Camere Ivory Residence,870 311 lei
Apartament 2 camere,258 607 leiPrețul e negociabil
Cazare Regim Hotelier Sibiu /Ap2 camere,220 lei
Apartament disponibil imediat | VIENA | Arena Residence,471 460 lei
Schimb apartament 2 camere valea rosie etaj 4,318 285 lei
De vanzare apartament 2 camere Tracorul Coresi Kasper,828 039 lei
"Apartament 3 camere, decomandat, zona Centru",387 910 lei
Apartament 3 Camere in Tomis Plus,662 431 lei
"Apartament cu 2 camere pentru închiriere, Soseaua Bucium, Iași",1 989 lei
Apartament 2 camere,174 062 leiPrețul e negociabil
"Apartament 3 camere cu terasa 79.40 mp,0 comision, parc Tudor Arghezi",681 046 lei
Apartament 3 camere Floreasca,1 407 417 lei
Apartament 2 camere ultracentral - CENTRALA termica NOUA - NEGOCIABIL,233 243 leiPrețul e negociabil
"Vand apartament cugir, str stefan cel mare",184 009 leiPrețul e negociabil
Apartament 2 Camere,288 446 leiPrețul e negociabil
Închiriez apartament 2 camere+living,1 989 lei
Vând apartament cu 2 camere în centru vechi!,492 347 lei
"Apartament 2 camere,etaj 1 zona Aleea Streiului",159 143 lei
Apartament 2 camere City Lake View,369 509 lei
"Închiriez apartament, str. Victor Babes",1 243 lei
Vând apartament,437 642 lei
Vând apartament cu o cameră,218 821 lei
Apartament cu trei camere aproape de iulius Mall,1 084 159 leiPrețul e negociabil
"Apartament cu 3 camere decomandate, 79mp, la cheie in Baciu",492 347 lei
Apartament 3 camere,397 856 lei
Calitate la pret corect! Apartament ultra finisat/parcare/zona CETATII,616 677 lei
Abator-apartament 2 camere decomandate,328 231 lei
Apartament Floreasca | Glinka | Renovat,616 175 lei
Apartament Superb | Compozitori | Glinka,566 896 lei
Închiriez apartament,1 500 lei
Inchiriere apartament rezidential zona Vest - ID 200 - NOU!,2 487 lei
de inchiriat apartament zona vidin,1 500 lei
"Apartament de vanzare Bartolomeu , Brasov.",442 615 lei
"Apartament 3 camere cu 2 balcoane, Strada Isaccei",298 392 lei
"Apartament 2 camere, Tatarasi",1 492 lei
Apartament 2 camere parter- strada Miron Costin!,223 794 lei
"Oferta!Apartament 2 camere,str Solstitiului Dimitrie Leonida",227 773 lei
Apartament Pipera 3 Camere,3 730 lei
Apartament ideal investitie pe strada Horea,646 517 lei
"Apartament 2 camere 45 mp utili, zona Rahovei",390 397 lei
Apartament spatios etaj 1 Alfa,348 124 lei
De Inchiriat Apartament 3 camere Carpati 2,1 989 lei
"Apartament de vanzare,54mp,decomandat Hârlău Strada Vasile Gheorghiu",213 848 leiPrețul e negociabil
Apartament 2 camere Barbu Vacarescu/Floreasca,920 043 lei
Apartament de închiriat UTA ared,1 591 leiPrețul e negociabil
Apartament 2 camere Smirodava,174 062 lei
Închiriez apartament cu 2 camere,1 300 lei
"Închiriere Apartament 2 Camere – Constanța, lângă Spitalul Județean",2 735 lei
Închiriez apartament 2 camere,1 300 lei
Apartament cu 2 camere de inchiriat ONE Herastrau Towers,6 465 lei
Apartament 3 camere etaj 1 cu parcare privata zona Calea Surii Mici,422 722 lei
"Liber!MOBILAT si UTILAT!Apartament 2 camere,decomandat,capat Pacurari",467 481 lei
Apartament Central !,422 225 lei
Apartament la mare,427 696 lei
Apartament complet renovat - cartier E3 zona Fedra!,395 370 lei
Apartament de 2 camere zona NOUA,367 520 lei
Închiriez apartament Sebeș zona Aleea Parc.,1 243 lei
Apartament 2 camere - prima inchiriere !!,1 492 lei
"Apartament 2 camere confort 1 decomandat, etaj 4, zona Obor",238 714 leiPrețul e negociabil
Apartament modern Zona Siretului-Parcul Sub Arini,2 138 lei
"Apartament 2 camere, Rogerius",298 392 leiPrețul e negociabil
"Apartament 2 Camere De Vanzare In Manastur,G.Alexandrescu",606 731 lei
"Apartament de 2 camere, 46mp, parcare, zona Teilor",363 044 lei
"Apartament tip AN cu 2 camere, Iosia, Oradea",370 504 lei
"Închiriez apartament de inchiriat 130 mp-lux, proprietar .",3 979 lei
Apartament-decomandat/oferta,256 120 lei
Vând sau schimb cu apartament casa la Cornesti,372 990 lei
Apartament lux de inchiriat Piatra Neamț,1 741 lei
Apartament 2 camere str D25 Mamaia,2 000 lei
Închiriez apartament cu 2 camere decomandate!,1 094 leiPrețul e negociabil
Apartament de vanzare pe Tulcea,721 115 lei
Vânzare apartament 2 camere pe str.Horea,1 288 060 lei
"Apartament 3 camere de inchiriat, parcare, cat friendly, Buna Ziua",3 233 lei
Apartament 2 camere Tomis Nord,2 238 lei
Apartament nou doua camere Turda Noua,387 910 lei
"Apartament de 2 camere, 58 MP, etaj intermediar bloc cu lift, zona Som",447 539 lei
"Apartament 2 camere, Zona Bd. Metalurgiei, Parc Tudor Arghezi, Berceni",364 536 lei
"Apartament 2 camere, Soseaua Giurgiului in Sectorul 4, mutare imediata",412 776 lei
apartament  Dacia bloc nou,671 383 lei
Închiriez apartament Exercițiu,2 039 lei
Apartament 2 camere decomandate,377 466 leiPrețul e negociabil
Inchiriez apartament 3 camere in Colentina,2 238 leiPrețul e negociabil
"Apartament 3 camere, centru",397 856 lei
Predare la cheie! Apartament 2 camere- BLOC INTABULAT,323 258 lei
Inchiriez apartament zona Trocadero,2 487 lei
Apartament cu vedere la mare situat in Faleza Nord,1 044 373 lei
"Apartament 2 camere, decomandat, zona Confectii",313 312 lei
Apartament de inchiriat Ploiesti,1 800 leiPrețul e negociabil
"Apartament 4 camere de vanzare in Manastur, Cluj Napoca",830 525 lei
"Apartament 2 camere de vanzare in Manastur, Cluj Napoca",646 517 lei
"Apartament 2 camere de vanzare in Buna Ziua, Cluj Napoca",830 525 lei
apartament vest baraolt,184 009 lei
Inchiriez apartament NOU!,2 238 lei
Apartament 2camere decomandat - Pacurari,2 437 lei
Apartament mamaia nord,1 940 lei
"Apartament cu doua camere, Ultra Lux, zona ultracentrala!",2 238 lei
Apartament de inchiriat,1 400 leiPrețul e negociabil
Apartament 2 camere,253 633 lei
De vanzare apartament,90 000 leiPrețul e negociabil
Închiriez apartament 2 cam.,1 492 lei
Apartament zona bicaz,2 100 leiPrețul e negociabil
Vand apartament 2 camere,497 320 leiPrețul e negociabil
"Apartament 3 camere, 80.51 mp, incalzire in pardoseala - Metalurgiei",596 785 lei
De inchirat | Apartament 2 camere | Expozitiei | Domenii - Parcului 20,3 581 leiPrețul e negociabil
Apartament zona bicaz,2 100 leiPrețul e negociabil
Apartament 2 camere Cornisa Bistriței,308 339 leiPrețul e negociabil
Apartament la curte,2 238 lei
Închiriere apartament,2 735 lei
Apartament 2 camere Mamaia Sat,576 892 lei
apartament 2 camere de inchiriat,1 492 lei
Regim Hotelier - Apartament 2 camere decomandat,180 lei
Apartament 2 camere,1 700 lei
Inchiriez apartament zona Zodiac PROPRIETAR,2 238 leiPrețul e negociabil
"Apartament,",258 607 lei
Apartament 2 camere SD Piata Maratei etaj 3/4 liber,278 499 leiPrețul e negociabil
Apartament 2 camere de vanzare One Verdi Park,982 208 lei
"Apartament 3 camere,boxa,parcare. Et.1/8 Avantgarden 3 Brasov",621 651 lei
Apartament la cheie | etaj intermediar | Zona Terra,522 186 lei
Apartament 2 camere de inchiriat poarta 6,1 989 leiPrețul e negociabil
Apartament cu 2 camere | Zona Complex Studentesc,1 989 lei
Apartament 2 camere de vanzare in Apahida,427 696 lei
Apartament 2 camere,203 901 lei
"Apartament,",273 526 lei
"Apartament doua camere lux ,Republicii pietonal",2 735 lei
Apartament 2 camere,188 982 lei
Apartament  Regim Hotelier 2 camere,200 lei
Inchiriem apartament cu 2 camere Lake On Mamaia,2 984 leiPrețul e negociabil
Apartament 3 camere - Curte Privata - Loc de parcare,522 186 lei
INTABULAT Apartament 2 camere D parcare  boxa  Lunca Cetatuii,328 231 lei
"Apartament 2 camere, Drumul Binelui, decomandat, etaj intermediar",367 072 lei
Apartament 2 camere semidecomandat - zona Astra,397 856 lei
Apartament central,134 277 lei
dau in chirie apartament 2 camere,2 387 lei
Inchiriez apartament cu 2 camere,1 144 lei
Apartament 2 camere,1 890 lei
Apartament de inchiriat,2 238 leiPrețul e negociabil
Vând apartament in Gherla,273 526 lei
Apartament 2 camere zona Bucovina,208 875 lei
Închiriez apartament,1 989 lei
Apartament de închiriat ARED UTA,1 741 lei
Apartament 2 camere Str Neamului mobilat langa Mega Image,308 339 lei
"Apartament 2 camere semidecomandat,etaj 2,parcare",412 279 lei
"Apartament 85mp | Mobilat Utilat , Universitate X Rosetti",569 432 lei
Apartament 2 camere,348 124 lei
Apartament One Cotroceni | Nemobilat,745 931 lei
Apartament in cartierul Grigorescu,636 570 lei
37097 Apartament 2 camere Anda,372 990 lei
Apartament 2 Dormitoare | Bloc Nou | Zona Nord,2 337 lei
Vand apartament 2 camere cu vedere la lac,198 928 lei
"Apartament modern 2 camere decomandate, zona Eroilor",417 749 lei
Apartament 2 camere ultracentral,333 205 leiPrețul e negociabil
Apartament 2 camere Buzaului,238 714 lei
Apartament de vanzare,447 588 lei
"Apartament de 2 camere, 48,08 mp, terasa 27,81, zona Muzeul Apei",322 847 lei
"Apartament 3 camere ,bloc nou, 56 mp,Beta Residence",502 365 lei
"Apartament de vanzare 2 camere,cartier Plopilor",795 776 lei
Apartament de vânzare,397 913 lei
Inchiriez apartament 2 camere centru,2 984 lei
Apartament 2 Camere-Tractorul-Cod 4288,2 984 lei
"Apartament 2 camere, prima inchiriere, centrala proprie, zona Judetean",2 089 lei
"Apartament  2 camere, Tractorul, Brasov",696 348 lei
"Apartament zona Podu de Fier,parcare",2 387 lei
"Apartament 2 camere, 63 mp, zona Frumoasa",547 130 lei
37147 Apartament 2 camere Abator,333 252 lei
Apartament 2 camere zona Doamna Stanca,452 626 lei
Apartament 2 camere Central !,263 617 lei
Apartament 3 camere -mobilat si utilat !,258 643 lei
"Apartament 3 camere, 2 balcoane, zona Cetate",412 337 lei
Apartament de vanzare,671 478 lei
Apartament NOU ARED Comision 0%,490 612 lei
Apartament de închiriat în Timișoara,1 592 lei
Apartament pentru chirie în Vulcan,950 leiPrețul e negociabil
Apartament 2 camere decomandate |  MANASTUR  |  nou,2 487 lei
Apartament cu 2 camere,258 643 lei
Apartament Vivalia,656 556 lei
"Apartament 2 camere ,Turnisor",447 652 lei
Apartament 2 camere Bragadiru / Cartierul Independentei / Central Nou,233 774 lei
"Apartament Brazda 5/10,centrala, mobilat, 55 mp",407 861 lei
Apartament 2 camere - Zona centrală,181 548 lei
"Apartament 2 camere decomandate  modern, 50 mp, zona G. Doja",390 452 lei
Apartament 3 Camere 2 Bai 126Mp Damaroaia Lagoon Park Bucureștii Noi,1 233 530 leiPrețul e negociabil
Apartament 3 camere Militari acces metrou Lujerului si Gorjului,422 285 lei
Apartament 2 camere Avram Iancu,2 487 lei
Apartament 2 camere Brazda,1 741 leiPrețul e negociabil
"Apartament Craiovita 4/4,mobilat",303 409 lei
"Apartament 2 camere, 50 mp, str. Humulesti, Solidaritatii",179 061 lei
Apartament cu doua camere,323 304 leiPrețul e negociabil
Apartament 2 camere Astra,373 043 lei
Apartament cu 2 camere Open Space Dumbravita,2 487 lei
‼️PRIMA ÎNCHIRIERE - Apartament 2 dormitoare + Parcare subterană,2 736 lei
Ofer spre vanzare apartament zona Casa Cartii,348 174 lei
Apartament in Mamaia Nord cu piscina pe bloc,397 416 lei
Apartament 2 camere 70mp plus balcon 11mp,3 233 leiPrețul e negociabil
"Apartament 3 camere, spațios, mobilat și utilat T.Pallady",743 600 lei
"Apartament 3 camere, Arcadiei, Metrou Aparatorii Patriei",544 643 lei
Inchiriez apartament,995 lei
Apartament de vanzare,295 948 lei
apartament 3 cam.,373 043 lei
Apartament 2 camere Micalaca,1 343 lei
"Apartament 2 camere Banat , p/4",278 539 lei
Apartament  două  camere,156 678 lei
Apartament 2 camere de închiriat Euroconfort,2 984 lei
"Apartament cu doua camere, mobilat, strada Somesului",397 913 lei
Apartament cu 2 camere Centrul Istoric,2 487 lei
Apartament de închiriat,1 492 lei
